gov_fiu_aml_intelligence_digital_asset_intelligence,Workflow,From market signals to supervisory reports,"SFTY connects VASP data, wallet activity, risk signals and case history into structured alerts, investigations, evidence collection and final supervisory reporting outputs.",Explore reporting flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_fiu_aml_intelligence_suspicious_transaction_reporting,Workflow,From suspicious transaction signals to reports,"SFTY moves suspicious activity alerts through VASP context, case review, evidence collection and supervisory reporting within a structured FIU investigation workflow.",See supervisory workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_fiu_aml_intelligence_digital_asset_evidence_package,Workflow,From case creation to evidence package,"SFTY structures provider outputs, case details and decision logs into comprehensive evidence packages for regulatory reporting and supervisory review.",Explore oversight flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_fiu_aml_intelligence_crypto_sar_str_reporting,Workflow,From suspicious activity to reporting evidence,"SFTY connects wallet and transaction risk signals to case creation, evidence collection, supervisory review and regulatory reporting for FIU workflows.",Review supervision model,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_fiu_aml_intelligence_aml_case_management,Workflow,From alerts to case investigation and reporting,"SFTY channels digital asset alerts through structured case creation, investigative review, evidence logging and supervisory reporting within a secure regulatory workflow.",See case workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_fiu_aml_intelligence_goaml_integration,Workflow,From suspicious activity to reporting package,"SFTY organizes digital asset signals into structured cases, links evidence and supports report preparation to streamline goAML-ready FIU workflows.",Explore reporting flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_aml_fiu_infrastructure_alert_management,Workflow,From alerts to supervisory case reports,"SFTY organizes incoming AML alerts through classification, case creation, evidence collection and supervisory review to support actionable reporting and investigation.",See supervisory workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_aml_fiu_infrastructure_investigation_workflows,Workflow,From market signal to supervisory action,"SFTY connects market signals through alert generation, case creation, investigation, supervisory decisions and reporting to support structured regulatory workflows.",Explore oversight flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_aml_fiu_infrastructure_entity_risk_analysis,Workflow,From market signals to supervisory actions,"SFTY transforms fragmented market signals into structured supervisory alerts, linked cases, evidence collection, and regulatory reporting for effective AML oversight.",Review supervision model,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_aml_fiu_infrastructure_compliance_escalation,Workflow,From market signals to supervisory cases,"SFTY moves incoming market signals through alert generation, case creation, investigative review, supervisory action and evidence preparation for regulatory reporting.",See case workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_aml_fiu_infrastructure_enforcement_actions,Workflow,From suspicious activity to enforcement action,"SFTY moves risk signals through case creation, evidence preservation and supervisory review to support auditable enforcement decisions and regulatory reporting workflows.",Explore reporting flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_aml_fiu_infrastructure_data_aggregation,Workflow,From market signals to supervisory cases,SFTY aggregates diverse market data and risk signals into structured cases supported by evidence for supervisory review and regulatory reporting.,See supervisory workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_aml_fiu_infrastructure_aml_authority_oversight,Workflow,From market signal to supervisory action,"SFTY routes digital asset risk signals through alert classification, case creation, investigation and evidence preservation to support informed supervisory actions.",Explore oversight flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_aml_fiu_infrastructure_audit_ready_logs,Workflow,From suspicious activity to audit-ready evidence,"SFTY organizes suspicious activity signals through case creation, evidence preservation, supervisory review and reporting to support defensible government decision making.",Review supervision model,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_aml_fiu_infrastructure_reporting_pipeline,Workflow,From suspicious activity to reporting package,"SFTY structures risk signals into cases, gathers evidence and prepares comprehensive reports to support financial intelligence unit workflows and regulatory submissions.",See case workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_emerging_asset_supervision_tokenized_assets_supervision,Workflow,From tokenized asset signals to actions,"SFTY connects transaction signals, participant data and ownership links through case workflows to supervisory actions and evidence-based reporting for regulators.",Explore reporting flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_emerging_asset_supervision_tokenized_securities_compliance,Workflow,From tokenized asset signals to reports,"SFTY connects transaction signals, entity data, supervisory cases, evidence collection and regulatory reporting into a structured workflow for securities oversight.",See supervisory workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_emerging_asset_supervision_cbdc_compliance_monitoring,Workflow,From cbdc activity to supervisory report,"SFTY connects CBDC transaction data, risk signals and supervisory reviews into structured cases that preserve evidence and support regulatory reporting workflows.",Explore oversight flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_emerging_asset_supervision_stablecoin_supervision,Workflow,From stablecoin signal to supervisory action,"SFTY connects stablecoin issuer data, transaction activity, alerts, cases and evidence to support structured supervisory reviews and reporting workflows.",Review supervision model,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_emerging_asset_supervision_rwa_market_supervision,Workflow,From market signals to supervisory actions,"SFTY connects diverse market data, wallet activity and entity profiles into structured supervisory alerts, cases, evidence and regulatory reporting workflows.",See case workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_financial_monitoring,Workflow,From market signal to supervisory action,"SFTY connects fragmented market signals through structured alerts, cases, investigations and supervisory decisions to support clear regulatory oversight and reporting.",Explore reporting flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_crypto_banking,Workflow,From market signal to supervisory action,"SFTY connects fragmented market and entity data into alerts that escalate to cases, investigations, supervisory decisions, and evidence-based regulatory reporting.",See supervisory workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_macro_supervision,Workflow,From market signals to supervisory reports,"SFTY connects market data, entity profiles, alerts and cases into a structured process that supports supervisory decisions and regulatory reporting.",Explore oversight flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_policy_execution,Workflow,From market signals to supervisory action,"SFTY connects fragmented market data, licensing status, alerts and investigations to support regulators in structured case workflows and evidence-based supervisory decisions.",Review supervision model,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_reporting_framework,Workflow,From market signals to supervisory reports,"SFTY links incoming market signals through alert generation, case management, supervisory review and evidence preservation to structured regulatory reporting outputs.",See case workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_liquidity_risk,Workflow,From liquidity signals to supervisory actions,"SFTY connects digital asset liquidity risk signals with case creation, evidence gathering, supervisory review and reporting for comprehensive regulatory oversight.",Explore reporting flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_market_stability,Workflow,From market signals to supervisory action,"SFTY connects market data, alerts and entity profiles into structured supervisory cases that support review, decision-making and regulatory reporting workflows.",See supervisory workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_transaction_flows,Workflow,From market signals to supervisory action,"SFTY connects transaction data, risk alerts and VASP profiles through case workflows that support evidence collection, review and regulatory reporting for authorities.",Explore oversight flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_cross_sector_risk,Workflow,From market signals to supervisory action,"SFTY connects risk indicators from multiple sectors to alerts, enabling regulators to open cases, assign investigations, document evidence, and prepare supervisory reports.",Review supervision model,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_systemic_risk,Workflow,From market signal to supervisory action,"SFTY processes diverse market signals into structured alerts, linked cases, investigations and documented supervisory decisions for comprehensive regulatory oversight.",See case workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_payment_providers,Workflow,From market signals to supervisory reports,"SFTY captures digital payment provider data and risk signals then routes alerts into cases, investigations, supervisory actions and evidence-based reports.",Explore reporting flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_central_bank_and_financial_authority_oversight_digital_asset_supervisory_visibility,Workflow,From market signal to supervisory action,"SFTY connects fragmented market signals, VASP and wallet data into structured alerts, cases, evidence and supervisory actions for regulatory teams.",See supervisory workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_regulatory_framework_alignment_regulatory_reporting,Workflow,From market signal to supervisory report,"SFTY connects market signals, alerts, cases and evidence to structured supervisory actions and audit-ready regulatory reports for government teams.",Explore oversight flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_regulatory_framework_alignment_dfsa_compliance,Workflow,From regulatory updates to supervisory rules,"SFTY structures DFSA regulatory changes into internal supervisory rules that guide alerts, case creation, evidence gathering and reporting workflows.",Review supervision model,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_regulatory_framework_alignment_fatf_compliance,Workflow,From market signals to supervisory action,"SFTY transforms fragmented market signals into structured alerts, linked cases, evidence records and supervisory decisions for FATF-aligned regulatory workflows.",See case workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_regulatory_framework_alignment_vara_framework,Workflow,From supervisory signals to regulatory actions,"SFTY transforms market and licensing data into alerts, cases, evidence and reports that support regulator oversight under the VARA framework.",Explore reporting flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_regulatory_framework_alignment_mica_requirements,Workflow,From market signals to supervisory action,"SFTY converts diverse market signals into supervisory alerts, structured cases, investigative actions and regulatory reporting for effective MiCA-aligned oversight.",See supervisory workflow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
gov_regulatory_framework_alignment_global_standards,Workflow,From regulatory updates to supervisory rules,"SFTY maps global regulatory changes into internal supervisory rules that drive alerts, case creation, evidence collection and structured reporting for government teams.",Explore oversight flow,01,Market signal,"Wallet, VASP, Travel Rule or OSINT signal appears",02,Triage,SFTY classifies and routes the signal for review,03,Case,A supervisory case opens with context & evidence,04,Action,"Teams record a decision, request or supervisory response",05,Record,"Evidence, actions and outcomes stay available for review"
